"","AUTHOR","X","ARTICLE_ID","EXTERNAL_ID","EXTERNAL_AUTHOR_ID","HEADLINE","CONTENT","ARTICLE_URL","MEDIA_PROVIDER","REGION","LANGUAGE","POST_STATUS","PUBLISH_DATE","HARVESTED_DATE","SENTIMENT","VIEW_COUNT","COMMENT_COUNT","UNIQUE_COMMENTERS","ENGAGEMENT","LIKES_AND_VOTES","INBOUND_LINKS","FORUM_THREAD_SIZE","FOLLOWING","FOLLOWERS","UPDATES","POST_TYPE"
"4104","REPJASONSMITH",7386,7.59483e+11,9.84471e+17,1623308912,"TWEET FROM: RepJasonSmith","I'll be on the line tonight taking your questions! Staying in touch while I'm in Washington for votes is important to me. Give me a call so I can hear from you! https://t.co/URGVRQbuku","http://twitter.com/1623308912/statuses/984470929483943937","TWITTER","Canada","English","No","4/12/2018 16:38","4/12/2018 16:39","Positive",0,0,0,0,0,0,-1,986,26908,2815,""
"4105","REPJASONSMITH",1367,7.66397e+11,9.91394e+17,1623308912,"TWEET FROM: RepJasonSmith","Congratulations to Wyatt Murphy on his acceptance to the U.S. Air Force Academy. Wyatt performs at the top of his class academically, in addition to playing basketball and participating in track &amp; field at Poplar Bluff High School. https://t.co/sbuaPsYYJr","http://twitter.com/1623308912/statuses/991393742434242561","TWITTER","Canada","English","No","5/1/2018 19:07","5/1/2018 19:07","Positive",0,0,0,0,0,0,-1,985,26762,2826,""
"4106","REPJASONSMITH",7180,7.59554e+11,9.84545e+17,1623308912,"TWEET FROM: RepJasonSmith","May we never forget what these innocent people endured. #HolocaustRemembranceDay #YomHaShoah #NeverAgain https://t.co/bx00PJSkl3","http://twitter.com/1623308912/statuses/984545283467042816","TWITTER","Canada","English","No","4/12/2018 21:34","4/12/2018 21:34","Negative",0,0,0,0,0,0,-1,986,26923,2816,""
"4107","REPJASONSMITH",1225,7.66507e+11,9.91506e+17,1623308912,"TWEET FROM: RepJasonSmith","Enjoyed touring the Cape Girardeau Best Buy today and talking to the employees about the bonuses they received as a direct result of the Tax Cuts and Jobs Act. Every single employee at the store went home with a bonus check in February. https://t.co/s0leqs6a1L","http://twitter.com/1623308912/statuses/991506448772403201","TWITTER","Canada","English","No","5/2/2018 2:35","5/2/2018 2:35","Positive",0,0,0,0,0,0,-1,985,26295,2828,""
"4108","REPJASONSMITH",636,7.6715e+11,9.92105e+17,1623308912,"TWEET FROM: RepJasonSmith","Thank you to the Reynolds County Rotary Club for having me yesterday. We had a thoughtful discussion about the issues that impact the lives of the folks who live in Ellington,","http://twitter.com/1623308912/statuses/992105035550150657","TWITTER","Canada","English","No","5/3/2018 18:14","5/3/2018 18:14","Positive",0,0,0,0,0,0,-1,985,26752,2830,""
"4109","REPJASONSMITH",3391,7.63905e+11,9.88888e+17,1623308912,"TWEET FROM: RepJasonSmith","It was an honor to visit with Missouri midshipmen at the Naval Academy. These outstanding young men and women are the definition of hardworking service members. We are proud to have each of you representing us and grateful for your service to our country. https://t.co/E5ekN7uRxu","http://twitter.com/1623308912/statuses/988887604287426560","TWITTER","Canada","English","No","4/24/2018 21:09","4/24/2018 21:09","Positive",0,0,0,0,0,0,-1,986,26979,2822,""
"4110","REPJASONSMITH",8263,7.58788e+11,9.83801e+17,1623308912,"TWEET FROM: RepJasonSmith","Only the most outstanding and dedicated young men and women are admitted to these institutions, and I’m so proud of each and every one of Missouri’s service academy appointees. #USAFA https://t.co/YdZ6ca9gdT","http://twitter.com/1623308912/statuses/983800745056227329","TWITTER","Canada","English","No","4/10/2018 20:15","4/10/2018 20:16","Positive",0,0,0,0,0,0,-1,986,26806,2813,""
"4111","REPJASONSMITH",2530,7.64622e+11,9.89601e+17,1623308912,"TWEET FROM: RepJasonSmith","Your family farm belongs in your family. You shouldn't have to sell it off to pay a tax bill. When you work hard and pay your taxes your entire life, your family shouldn't be stuck with an additional tax bill upon your death.","http://twitter.com/1623308912/statuses/989600777848217600","TWITTER","Canada","English","No","4/26/2018 20:23","4/26/2018 20:23","Neutral",0,0,0,0,0,0,-1,986,26972,2823,""
"4112","REPJASONSMITH",4354,7.6239e+11,9.87332e+17,1623308912,"TWEET FROM: RepJasonSmith","I enjoyed having Tyler Grand and Daniel Drury from Missouri S&amp;T in my office this week to discuss the importance of science and technology education. https://t.co/lypfQ7h3jW","http://twitter.com/1623308912/statuses/987332287883866113","TWITTER","Canada","English","No","4/20/2018 14:08","4/20/2018 14:09","Neutral",0,0,0,0,0,0,-1,986,27223,2818,""
"4113","REPJASONSMITH",38,7.68236e+11,9.93165e+17,1623308912,"TWEET FROM: RepJasonSmith","I got a look at the cobalt mine in Madison County this week to see how the new owners are working to remediate it for mining again by 2020. The mine will bring hundreds of jobs to Madison County for years to come. Read more here: https://t.co/DdIRVHr8xL","http://twitter.com/1623308912/statuses/993164956433551360","TWITTER","Canada","English","No","5/6/2018 16:25","5/6/2018 16:25","Positive",0,0,0,0,0,0,-1,985,27990,2832,""
"4114","REPJASONSMITH",2531,7.64622e+11,9.89601e+17,1623308912,"TWEET FROM: RepJasonSmith","That is why I introduced H.R. 5422 - the Death Tax Repeal Act, to once and for all repeal the death tax. Read more here: https://t.co/TNoTYBEcSm","http://twitter.com/1623308912/statuses/989600780444413952","TWITTER","Canada","English","No","4/26/2018 20:23","4/26/2018 20:23","Negative",0,0,0,0,0,0,-1,986,26972,2824,""
"4115","REPJASONSMITH",1366,7.66397e+11,9.91394e+17,1623308912,"TWEET FROM: RepJasonSmith","It was an honor to nominate Wyatt and I applaud him on his outstanding achievement.","http://twitter.com/1623308912/statuses/991393746683129857","TWITTER","Canada","English","No","5/1/2018 19:07","5/1/2018 19:07","Positive",0,0,0,0,0,0,-1,985,26762,2827,""
"4116","REPJASONSMITH",8595,7.58393e+11,9.8342e+17,1623308912,"TWEET FROM: RepJasonSmith","It's #AutismAwarenessMonth. Did you know that 1 in 68 children are diagnosed with #Autism Spectrum Disorder?   I am proud to support this community and ensure families have the resources to care for their children's wide range of #abilities. https://t.co/r85yMmHT3M","http://twitter.com/1623308912/statuses/983419543690280961","TWITTER","Canada","English","No","4/9/2018 19:01","4/9/2018 19:01","Positive",0,0,0,0,0,0,-1,986,26742,2810,""
"4117","REPJASONSMITH",3945,7.63244e+11,9.88235e+17,1623308912,"TWEET FROM: RepJasonSmith","As I reflect this Sunday on the passing of First Lady Barbara Bush, I am drawn to a passage her granddaughter Elizabeth Dwen Andrews shared at this weekend’s service that I myself have reflected upon in times like these, Ecclesiastes 3:1-4, “For everything https://t.co/ooyqHeFaaz","http://twitter.com/1623308912/statuses/988234751097098241","TWITTER","Canada","English","No","4/23/2018 1:54","4/23/2018 1:55","Neutral",0,0,0,0,0,0,-1,986,27473,2821,""
"4118","REPJASONSMITH",638,7.6715e+11,9.92105e+17,1623308912,"TWEET FROM: RepJasonSmith","including my work on the tax cuts legislation, expanding rural broadband, and ensuring that the American worker and farmer is getting a fair deal on the world stage. https://t.co/G2f5lyV2bo","http://twitter.com/1623308912/statuses/992105043586412545","TWITTER","Canada","English","No","5/3/2018 18:14","5/3/2018 18:14","Positive",0,0,0,0,0,0,-1,985,26752,2831,""
"4119","REPJASONSMITH",8265,7.58788e+11,9.83801e+17,1623308912,"TWEET FROM: RepJasonSmith","Great to be with Missouri cadets @AF_Academy &amp; catch up with Carl Loida and Leslie ""Paige"" Fallert from Ste. Genevieve, Brendan Reese from Festus, Daniel Manley from Marston, Jonah Roop from Cape Girardeau and Jackie ""Walker"" Ince from Hartville.","http://twitter.com/1623308912/statuses/983800742929674240","TWITTER","Canada","English","No","4/10/2018 20:15","4/10/2018 20:16","Neutral",0,0,0,0,0,0,-1,986,26806,2811,""
"4120","REPJASONSMITH",8158,7.58857e+11,9.83868e+17,1623308912,"TWEET FROM: RepJasonSmith","One year ago today, Justice Neil Gorsuch was sworn in as the 113th Supreme Court Justice of the United States. I am grateful for @realDonaldTrump's conservative leadership and Justice Gorsuch's dedication to upholding our #constitution. https://t.co/uX4FBiD9Ow","http://twitter.com/1623308912/statuses/983867790254919681","TWITTER","Canada","English","No","4/11/2018 0:42","4/11/2018 0:42","Positive",0,0,0,0,0,0,-1,986,26811,2814,""
"4121","REPJASONSMITH",1224,7.66507e+11,9.91506e+17,1623308912,"TWEET FROM: RepJasonSmith","All Missourians, regardless of where they work, are now able to keep more of what they make and send less to Uncle Sam as a result of the new tax cuts law. It's a great thing to hear how folks are using that money to pay off bills, invest in their farm or take a family vacation.","http://twitter.com/1623308912/statuses/991506453054808064","TWITTER","Canada","English","No","5/2/2018 2:35","5/2/2018 2:35","Positive",0,0,0,0,0,0,-1,985,26295,2829,""
"4122","REPJASONSMITH",4127,7.62513e+11,9.87459e+17,1623308912,"TWEET FROM: RepJasonSmith","Honored to speak at the Options for Women Banquet for Life last night. Their pregnancy resource centers in Ste. Gen and Perryville provide crucial services for women in our area and I thank them for all they do. https://t.co/QcW2HOM6aN","http://twitter.com/1623308912/statuses/987459473651486721","TWITTER","Canada","English","No","4/20/2018 22:34","4/20/2018 22:34","Positive",0,0,0,0,0,0,-1,986,27259,2820,""
"4123","REPJASONSMITH",4355,7.6239e+11,9.87332e+17,1623308912,"TWEET FROM: RepJasonSmith","Along with President Trump, I am proud to fight to repeal burdensome regulations and create a tax code that makes it possible for more products to be Made in America! Thanks to Tyler and Daniel for their enthusiasm and dedication to our country’s manufacturing industry.","http://twitter.com/1623308912/statuses/987332294406017025","TWITTER","Canada","English","No","4/20/2018 14:08","4/20/2018 14:09","Negative",0,0,0,0,0,0,-1,986,27223,2819,""
"4124","REPJASONSMITH",2038,7.65097e+11,9.90077e+17,1623308912,"TWEET FROM: RepJasonSmith","It was great meeting @DiamondandSilk yesterday after they testified before Congress about the alarming filtering practices of social media outlets who are censoring conservative voices and opinions. I thank them for fighting back against this concerning trend. https://t.co/9T4Ro4LsrY","http://twitter.com/1623308912/statuses/990077222332624896","TWITTER","Canada","English","No","4/28/2018 3:56","4/28/2018 3:56","Negative",0,0,0,0,0,0,-1,986,26953,2825,""
"4125","REPJASONSMITH",8824,7.5764e+11,9.82677e+17,1623308912,"TWEET FROM: RepJasonSmith","Wonderful to be in historic Ste Genevieve for the first ever Scottish Days Festival. Happy to celebrate the rich history of Ste Gen and the Scots who settled here many years ago. https://t.co/ySosxeyIRZ","http://twitter.com/1623308912/statuses/982677094240083969","TWITTER","Canada","English","No","4/7/2018 17:50","4/7/2018 17:51","Positive",0,0,0,0,0,0,-1,986,26577,2809,""
"4126","REPJENNIFFER",39,7.68234e+11,9.93163e+17,8.19745e+17,"TWEET FROM: RepJenniffer","Irma and María impacted the reserve: you can still see fallen trees ; The Lighthouse, established in 1882 and included in the National Register of Historic Places, suffered roof damages. Thanks to volunteers and @paralanaturalez the reserve opened in January https://t.co/WlvzesexN8","http://twitter.com/819744763020775425/statuses/993162810929664006","TWITTER","Puerto Rico","English","No","5/6/2018 16:17","5/6/2018 16:17","Negative",0,0,0,0,0,0,-1,540,7288,2729,""
"4127","REPJENNIFFER",6639,7.60025e+11,9.85008e+17,8.19745e+17,"TWEET FROM: RepJenniffer","I applaud the President for taking military action against the Assad regime, and I am grateful to our British and French allies for joining us in this action. To succeed in the long run, we need a comprehensive strategy for Syria and the entire region. https://t.co/2xrHwVGYKK","http://twitter.com/819744763020775425/statuses/985008496000290817","TWITTER","United States","English","No","4/14/2018 4:15","4/14/2018 4:15","Positive",0,0,0,0,0,0,-1,520,7064,2615,"RETWEET"
"4128","REPJENNIFFER",996,7.66782e+11,9.91763e+17,8.19745e+17,"TWEET FROM: RepJenniffer","Consternada ante el accidente aéreo de la Guardia Nacional de Puerto Rico en Georgia. Mis oraciones con la familia de nuestros militares y compañeros en este trágico accidente. Puerto Rico de luto ante esta tragedia. https://t.co/Fapa8zIl2i","http://twitter.com/819744763020775425/statuses/991762755572129792","TWITTER","Puerto Rico","Spanish","No","5/2/2018 19:34","5/2/2018 19:34","Negative",0,0,0,0,0,0,-1,537,7243,2709,"RETWEET"
"4129","REPJENNIFFER",3482,7.63855e+11,9.88841e+17,8.19745e+17,"TWEET FROM: RepJenniffer","Hoy tuve una excelente conversación con los participantes del Programa de Internados Congresionales Córdova y Fernós. ¡Un placer conocerlos! https://t.co/JAD9d2y9ZL","http://twitter.com/819744763020775425/statuses/988840875731095553","TWITTER","Puerto Rico","Spanish","No","4/24/2018 18:03","4/24/2018 18:03","Positive",0,0,0,0,0,0,-1,526,7168,2661,""
"4130","REPJENNIFFER",6153,7.61073e+11,9.86027e+17,8.19745e+17,"TWEET FROM: RepJenniffer","DTOP’s reconstruction plans can be put into effect thanks to the allocation of federal funds that we have been informing. https://t.co/WcJ5e72Hum","http://twitter.com/819744763020775425/statuses/986026742094745605","TWITTER","Puerto Rico","English","No","4/16/2018 23:41","4/16/2018 23:42","Positive",0,0,0,0,0,0,-1,522,7101,2625,""
"4131","REPJENNIFFER",7068,7.59598e+11,9.84588e+17,8.19745e+17,"TWEET FROM: RepJenniffer","“We need programs, programs that will affect Puerto Rico directly.” - @RepJenniffer","http://twitter.com/819744763020775425/statuses/984588114684465152","TWITTER","United States","English","No","4/13/2018 0:24","4/13/2018 0:24","Neutral",0,0,0,0,0,0,-1,520,7036,2599,"RETWEET"
"4132","REPJENNIFFER",8343,7.58752e+11,9.83766e+17,8.19745e+17,"TWEET FROM: RepJenniffer","I want to thank @SpeakerRyan and my colleagues in Congress for their support and approval of federal funds. I would also like to thank President Trump @POTUS and his administration for identifying funds available to Puerto Rico. https://t.co/tqudzHokma","http://twitter.com/819744763020775425/statuses/983766393626812416","TWITTER","United States","English","No","4/10/2018 17:59","4/10/2018 17:59","Positive",0,0,0,0,0,0,-1,514,7003,2560,""
"4133","REPJENNIFFER",8648,7.58355e+11,9.83383e+17,8.19745e+17,"TWEET FROM: RepJenniffer","The Mayors were prepared for today’s meeting and shared the needs and concerns of their respective municipalities, and how they can be assisted with funds available through @HUDgov @HUDDepSec https://t.co/d0iVuuYg95","http://twitter.com/819744763020775425/statuses/983382955933519872","TWITTER","United States","English","No","4/9/2018 16:35","4/9/2018 16:35","Positive",0,0,0,0,0,0,-1,514,6992,2552,""
"4134","REPJENNIFFER",5787,7.61364e+11,9.86302e+17,8.19745e+17,"TWEET FROM: RepJenniffer","My staff led a meeting with @USACEHQ and Mayors @LORNNASOTO of Canóvanas, @MolinaAlcalde of Arecibo, and @betitoalcalde of Toa Baja to discuss flood control projects and their municipalities’ priorities https://t.co/6c43jHbRvQ","http://twitter.com/819744763020775425/statuses/986301812646055936","TWITTER","Puerto Rico","English","No","4/17/2018 17:54","4/17/2018 17:54","Negative",0,0,0,0,0,0,-1,522,7107,2629,""
"4135","REPJENNIFFER",2712,7.6457e+11,9.89548e+17,8.19745e+17,"TWEET FROM: RepJenniffer",".@RepJenniffer spoke to the importance of coming together and helping our fellow citizens in #PuertoRico recover in the aftermath of Hurricane Maria and preparing for the upcoming hurricane season. #USHCCLegislative https://t.co/9a5nRZkYEk","http://twitter.com/819744763020775425/statuses/989547580915896321","TWITTER","Puerto Rico","English","No","4/26/2018 16:51","4/26/2018 16:51","Positive",0,0,0,0,0,0,-1,526,7187,2671,"RETWEET"
"4136","REPJENNIFFER",851,7.66908e+11,9.91884e+17,8.19745e+17,"TWEET FROM: RepJenniffer","Today at Fort Buchanan. Don't miss the opportunity. https://t.co/CUgv7KNzr8","http://twitter.com/819744763020775425/statuses/991884097256640512","TWITTER","Puerto Rico","English","No","5/3/2018 3:36","5/3/2018 3:36","Negative",0,0,0,0,0,0,-1,537,7252,2710,"RETWEET"
"4137","REPJENNIFFER",4936,7.61768e+11,9.86699e+17,8.19745e+17,"TWEET FROM: RepJenniffer","Had a great discussion w/ San Juan District Senator @Miguel_Romero_ prior to testifying before the @HouseAppropsGOP Subcommittee on Energy and Water Development on @USACEHQ projects in #PuertoRico, including @CanoMartinPena https://t.co/B82tK6OMFY","http://twitter.com/819744763020775425/statuses/986699030800592897","TWITTER","Puerto Rico","English","No","4/18/2018 20:12","4/18/2018 20:12","Positive",0,0,0,0,0,0,-1,523,7120,2639,""
"4138","REPJENNIFFER",7067,7.59598e+11,9.84588e+17,8.19745e+17,"TWEET FROM: RepJenniffer","“I go directly to the point. Education and the cultural issue about having two languages is always an issue but I will always fight for it. Dual language education is important.”- @Jenniffer2012","http://twitter.com/819744763020775425/statuses/984588149979598848","TWITTER","United States","English","No","4/13/2018 0:24","4/13/2018 0:24","Negative",0,0,0,0,0,0,-1,520,7036,2600,"RETWEET"
"4139","REPJENNIFFER",322,7.67514e+11,9.9245e+17,8.19745e+17,"TWEET FROM: RepJenniffer",".RepRobBishop is committed to PR’s economic recovery through the growth of a strong private sector. Energy has to become abundant and affordable in PR so that economic growth can be sustainable. We have been working together to rebuild a PR with a better economic future. https://t.co/pDvJbN8Bhq","http://twitter.com/819744763020775425/statuses/992450124101152769","TWITTER","Puerto Rico","English","No","5/4/2018 17:05","5/4/2018 17:06","Positive",0,0,0,0,0,0,-1,538,7272,2715,""
"4140","REPJENNIFFER",3843,7.63467e+11,9.88452e+17,8.19745e+17,"TWEET FROM: RepJenniffer","Meeting w/ Governor @ricardorossello to discuss our federal and economic development agenda https://t.co/MwRi2bQkdw","http://twitter.com/819744763020775425/statuses/988451656496041986","TWITTER","Puerto Rico","English","No","4/23/2018 16:16","4/23/2018 16:16","Positive",0,0,0,0,0,0,-1,526,7159,2656,""
"4141","REPJENNIFFER",362,7.67492e+11,9.92432e+17,8.19745e+17,"TWEET FROM: RepJenniffer",".@RepRobBishop and I had a very constructive meeting with Speaker @JohnnyMndz36, @TonySoto51, and @QuiquitoMelende where our legislators were able to share their concerns with the Chairman of the House @NatResources Committee. https://t.co/qjtrb4Ek0T","http://twitter.com/819744763020775425/statuses/992432174359044097","TWITTER","Puerto Rico","English","No","5/4/2018 15:54","5/4/2018 15:54","Positive",0,0,0,0,0,0,-1,538,7267,2713,""
"4142","REPJENNIFFER",8345,7.58751e+11,9.83765e+17,8.19745e+17,"TWEET FROM: RepJenniffer","I continue to turn Puerto Rico’s needs into action and am committed to reconstruction efforts from Washington, D.C.  @HUDDepSec @ricardorossello @LORNNASOTO https://t.co/uRFrjBhZ6y","http://twitter.com/819744763020775425/statuses/983765323093561344","TWITTER","United States","English","No","4/10/2018 17:55","4/10/2018 17:55","Neutral",0,0,0,0,0,0,-1,514,7003,2559,""
"4143","REPJENNIFFER",6638,7.60037e+11,9.85021e+17,8.19745e+17,"TWEET FROM: RepJenniffer","The airstrikes hit 3 of Assad’s chemical weapons facilities in Syria https://t.co/ffpOBXsx02 https://t.co/KD7oV6Dwna","http://twitter.com/819744763020775425/statuses/985020500819763200","TWITTER","Puerto Rico","English","No","4/14/2018 5:02","4/14/2018 5:03","Negative",0,0,0,0,0,0,-1,521,7063,2616,"RETWEET"
"4144","REPJENNIFFER",1893,7.65435e+11,9.90429e+17,8.19745e+17,"TWEET FROM: RepJenniffer","WASHINGTON @RepJenniffer González logra voto unánime de la Cámara federal para  realizar un estudio sobre laposibilidsd de laical de convertirse en un punto de transbordo aéreo. https://t.co/k16r1cE59O","http://twitter.com/819744763020775425/statuses/990429414042296320","TWITTER","Puerto Rico","Spanish","No","4/29/2018 3:15","4/29/2018 3:15","Neutral",0,0,0,0,0,0,-1,527,7209,2699,"RETWEET"
"4145","REPJENNIFFER",1967,7.65289e+11,9.90267e+17,8.19745e+17,"TWEET FROM: RepJenniffer","This is a remarkable day for Puerto Rico and Puerto Rican veterans everywhere and am thrilled to be here, see all of you and celebrate this event and new CT Borinqueneers Monument Ribbon-Cutting Ceremony. #PuertoRico https://t.co/l4yh6pOriF","http://twitter.com/819744763020775425/statuses/990267248542650368","TWITTER","Puerto Rico","English","No","4/28/2018 16:31","4/28/2018 16:31","Positive",0,0,0,0,0,0,-1,527,7207,2694,""
"4146","REPJENNIFFER",7753,7.59158e+11,9.84158e+17,8.19745e+17,"TWEET FROM: RepJenniffer","I’m thankful to Subcommittee Chairman @GreggHarper and @HouseCommerce Chairman @repgregwalden for once again allowing me to join them as we continue addressing #PuertoRico’s recovery in the aftermath of Hurricane María","http://twitter.com/819744763020775425/statuses/984157992160583680","TWITTER","United States","English","No","4/11/2018 19:55","4/11/2018 19:55","Positive",0,0,0,0,0,0,-1,515,7021,2581,""
"4147","REPJENNIFFER",7770,7.59154e+11,9.84154e+17,8.19745e+17,"TWEET FROM: RepJenniffer","I’m joining my colleagues in the @HouseCommerce as the #SubOversight holds a hearing to evaluate the restoration of Puerto Rico’s electric infrastructure https://t.co/BQ3Mcrh5RS","http://twitter.com/819744763020775425/statuses/984153950285950976","TWITTER","United States","English","No","4/11/2018 19:39","4/11/2018 19:39","Positive",0,0,0,0,0,0,-1,515,7021,2579,""
"4148","REPJENNIFFER",6678,7.59992e+11,9.84978e+17,8.19745e+17,"TWEET FROM: RepJenniffer","https://t.co/6VLQYAlcto","http://twitter.com/819744763020775425/statuses/984977571724120064","TWITTER","United States","Spanish","No","4/14/2018 2:12","4/14/2018 2:12","Neutral",0,0,0,0,0,0,-1,520,7052,2608,"RETWEET"
"4149","REPJENNIFFER",7070,7.59597e+11,9.84588e+17,8.19745e+17,"TWEET FROM: RepJenniffer","“Prepare yourself with data. Separate the noise. We need facts to make a decision. With those facts are the way we make decisions.” -@Jenniffer2012","http://twitter.com/819744763020775425/statuses/984588040906604544","TWITTER","United States","English","No","4/13/2018 0:24","4/13/2018 0:24","Neutral",0,0,0,0,0,0,-1,520,7036,2597,"RETWEET"
"4150","REPJENNIFFER",6625,7.60156e+11,9.85143e+17,8.19745e+17,"TWEET FROM: RepJenniffer","A perfectly executed strike last night. Thank you to France and the United Kingdom for their wisdom and the power of their fine Military. Could not have had a better result. Mission Accomplished!","http://twitter.com/819744763020775425/statuses/985142602847735808","TWITTER","Puerto Rico","English","No","4/14/2018 13:07","4/14/2018 13:07","Positive",0,0,0,0,0,0,-1,521,7065,2616,"RETWEET"
"4151","REPJENNIFFER",3479,7.63856e+11,9.88842e+17,8.19745e+17,"TWEET FROM: RepJenniffer","Hoy tuve una excelente conversación con los participantes del Programa de Internados Congresionales Córdova y Fernós. ¡Un placer conocerlos! https://t.co/JAD9d2y9ZL","http://twitter.com/819744763020775425/statuses/988841685877698561","TWITTER","Puerto Rico","Spanish","No","4/24/2018 18:06","4/24/2018 18:07","Positive",0,0,0,0,0,0,-1,526,7168,2662,"RETWEET"
"4152","REPJENNIFFER",7050,7.59748e+11,9.84746e+17,8.19745e+17,"TWEET FROM: RepJenniffer","Conseguimos la asignación más grande en la historia de 🇵🇷: $18.5mil millones para impulsar la recuperación y desarrollo socioeconómico. En total hemos conseguido en los primeros 16meses más de $30mil millones.Vamos a mover nuestra economía y darle al pueblo el progreso q merece https://t.co/jsGBJLCxLT","http://twitter.com/819744763020775425/statuses/984746270484058112","TWITTER","United States","Spanish","No","4/13/2018 10:53","4/13/2018 10:53","Positive",0,0,0,0,0,0,-1,520,7040,2601,""
"4153","REPJENNIFFER",250,7.67539e+11,9.92476e+17,8.19745e+17,"TWEET FROM: RepJenniffer","“As we reorganize PREPA, we need to integrate natural gas and other environmentally responsible sources of energy.” @RepRobBishop https://t.co/3Vn0ZSHYcj","http://twitter.com/819744763020775425/statuses/992476318167126016","TWITTER","Puerto Rico","English","No","5/4/2018 18:49","5/4/2018 18:49","Positive",0,0,0,0,0,0,-1,539,7275,2718,""
"4154","REPJENNIFFER",8332,7.58755e+11,9.83769e+17,8.19745e+17,"TWEET FROM: RepJenniffer","These funds ($18.4 billions) are a substantial tool for economic recovery and I am extremely pleased to see them reach island residents. I continue working to address the needs of the island moving forward. https://t.co/gxtpnk6DVe","http://twitter.com/819744763020775425/statuses/983768650921504768","TWITTER","United States","English","No","4/10/2018 18:08","4/10/2018 18:08","Positive",0,0,0,0,0,0,-1,514,7003,2562,""
"4155","REPJENNIFFER",6519,7.60533e+11,9.85514e+17,8.19745e+17,"TWEET FROM: RepJenniffer","'@RepJenniffer abogó ante el secretario de Agricultura federal (USDA, por sus siglas en inglés), Sonny Perdue, por los agricultores y municipios que esperan por fondos por parte del Departamento. https://t.co/7ajyi5kjWf'","http://twitter.com/819744763020775425/statuses/985513762814943233","TWITTER","Puerto Rico","Spanish","No","4/15/2018 13:42","4/15/2018 13:42","Neutral",0,0,0,0,0,0,-1,521,7082,2618,"RETWEET"
"4156","REPJENNIFFER",8125,7.59039e+11,9.84054e+17,8.19745e+17,"TWEET FROM: RepJenniffer","Buenas Noticias:asignación federal d $86.6 millones para transportación. DTOP se ha mantenido en comunicación y sometiendo a las agencias fed. el estatus de necesidades junto con nuestras peticiones. Agradezco a @SecElaineChao por su diligencia para la asignación de recursos a PR https://t.co/WTB6BeeiJc","http://twitter.com/819744763020775425/statuses/984054024222765057","TWITTER","United States","Spanish","No","4/11/2018 13:02","4/11/2018 13:02","Positive",0,0,0,0,0,0,-1,515,7016,2568,"RETWEET"
"4157","REPJENNIFFER",7760,7.59156e+11,9.84155e+17,8.19745e+17,"TWEET FROM: RepJenniffer","We are hearing testimony from @USACEHQ, @fema, and the U.S. Department of @ENERGY. Restoring power to every single family in #PuertoRico is of utmost importance and continues to be my priority in Congress","http://twitter.com/819744763020775425/statuses/984155478170193921","TWITTER","United States","English","No","4/11/2018 19:45","4/11/2018 19:45","Positive",0,0,0,0,0,0,-1,515,7021,2580,""
"4158","REPJENNIFFER",1987,7.65268e+11,9.9025e+17,8.19745e+17,"TWEET FROM: RepJenniffer","The New Britain, CT Borinqueneers Monument Ribbon-Cutting Ceremony will take place TODAY at 12pm in New Britain, Connecticut. We challenge you to organize/coordinate a Borinqueneers tribute in your community! Great job to all involved! Honor y Fidelidad! https://t.co/k0vk6aAY4r","http://twitter.com/819744763020775425/statuses/990249686585020416","TWITTER","Puerto Rico","English","No","4/28/2018 15:21","4/28/2018 15:21","Positive",0,0,0,0,0,0,-1,527,7205,2692,"RETWEET"
"4159","REPJENNIFFER",6152,7.61074e+11,9.86027e+17,8.19745e+17,"TWEET FROM: RepJenniffer",".@USDOT was the first federal agency to assign funds for our reconstruction. https://t.co/u0Y2ycaTLR","http://twitter.com/819744763020775425/statuses/986027170345705472","TWITTER","Puerto Rico","English","No","4/16/2018 23:42","4/16/2018 23:43","Neutral",0,0,0,0,0,0,-1,522,7101,2626,""
"4160","REPJENNIFFER",8346,7.5875e+11,9.83765e+17,8.19745e+17,"TWEET FROM: RepJenniffer","Today in Canovanas with @ricardorossello @LORNNASOTO @HUDDepSec @fema @EricCorreaRiver @naydavenegas and the Valle Hills community, we made this important announcement of the historic allocation of federal funds for Puerto Rico. https://t.co/SnhlEbQpac","http://twitter.com/819744763020775425/statuses/983764556320268288","TWITTER","United States","English","No","4/10/2018 17:52","4/10/2018 17:53","Positive",0,0,0,0,0,0,-1,514,7003,2558,""
"4161","REPJENNIFFER",7969,7.59087e+11,9.8409e+17,8.19745e+17,"TWEET FROM: RepJenniffer","I’m at the @HouseSmallBiz Full Committee Hearing. We are examining the state of trade for America’s small businesses https://t.co/ICQ0SGR8v0","http://twitter.com/819744763020775425/statuses/984089714276929538","TWITTER","United States","English","No","4/11/2018 15:24","4/11/2018 15:24","Positive",0,0,0,0,0,0,-1,515,7018,2577,""
"4162","REPJENNIFFER",7069,7.59597e+11,9.84588e+17,8.19745e+17,"TWEET FROM: RepJenniffer","“I think that we need to feel more empathy. We try to be our own and representing what we want, but we should stand together.” -@RepJenniffer","http://twitter.com/819744763020775425/statuses/984588079792050182","TWITTER","United States","English","No","4/13/2018 0:24","4/13/2018 0:24","Positive",0,0,0,0,0,0,-1,520,7036,2598,"RETWEET"
